"","name","longitude","latitude","issues","prov","key","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","scientificName","kingdom","phylum","order","family","genus","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","informationWithheld","verbatimEventDate","datasetName","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identificationID","occurrenceRemarks","identificationRemarks"
"40","Accipiter striatus",-122.021465,36.940958,"cdround,gass84","gbif",1831162333,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:42.474+0000","2018-03-08T06:56:09.482+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-28T20:19:18.000+0000",28476,2018,1,27,2018-01-27,"2018-02-24T15:46:26.000+0000","2018-03-08T06:56:09.532+0000","https://www.inaturalist.org/observations/9646230","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","vivienneo","9646230","Coordinate uncertainty increased to 28476m to protect threatened taxon","2018/01/27 5:40 PM PST","iNaturalist research-grade observations","1831162333","Observations","California, US","https://www.inaturalist.org/observations/9646230","5097","9646230","vivienneo","https://www.inaturalist.org/observations/9646230","iNaturalist","© vivienneo some rights reserved","01:40:00Z","21193106","This was seen on post right next to roadway at end of Delaware, closer to Delaware than to Aquarium.",NA
"41","Accipiter striatus",-111.989686,33.502076,"cdround,gass84","gbif",1806351185,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:27.454+0000","2018-02-01T17:56:10.548+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-23T23:32:11.000+0000",19,2018,1,22,2018-01-22,"2018-01-23T23:32:12.000+0000","2018-02-02T17:33:15.775+0000","https://www.inaturalist.org/observations/9589801","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Andy Bridges","9589801",NA,"Mon Jan 22 2018 14:55:16 GMT-0700 (MST)","iNaturalist research-grade observations","1806351185","Observations","4227 E Campbell Ave, Phoenix, AZ, US","https://www.inaturalist.org/observations/9589801","5097","9589801","Andy Bridges","https://www.inaturalist.org/observations/9589801","iNaturalist","© Andy Bridges some rights reserved","21:55:16Z","21041807",NA,NA
"42","Accipiter striatus",-83.043426,40.137929,"cdround,gass84","gbif",1805421013,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:14.665+0000","2018-03-08T06:55:50.855+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-20T00:58:38.000+0000",28000,2018,1,16,2018-01-16,"2018-02-17T13:08:11.000+0000","2018-03-08T06:55:50.872+0000","https://www.inaturalist.org/observations/9533521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","lizlovesnature","9533521","Coordinate uncertainty increased to 28000m to protect threatened taxon","2018/01/16 1:01 PM EST","iNaturalist research-grade observations","1805421013","Observations","Ohio, US","https://www.inaturalist.org/observations/9533521","5097","9533521","lizlovesnature","https://www.inaturalist.org/observations/9533521","iNaturalist","© lizlovesnature some rights reserved","18:01:00Z","20903613","Caught a Starling at the bird feeder",NA
"43","Accipiter striatus",-97.277557,30.115421,"cdround,gass84","gbif",1802790517,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:38.351+0000","2018-01-25T15:13:03.389+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-08T12:17:32.000+0000",29407,2018,1,1,2018-01-01,"2018-01-15T01:52:52.000+0000","2018-02-02T17:13:28.426+0000","https://www.inaturalist.org/observations/9410466","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Nicholas Cowey","9410466","Coordinate uncertainty increased to 29407m to protect threatened taxon","2018/01/01 4:55 PM CST","iNaturalist research-grade observations","1802790517","Observations","Texas, US","https://www.inaturalist.org/observations/9410466","5097","9410466","Nicholas Cowey","https://www.inaturalist.org/observations/9410466","iNaturalist","© Nicholas Cowey some rights reserved","22:55:00Z","20527029","CBC-TXBB 2018",NA
"44","Accipiter striatus",-98.570575,30.393251,"cdround,gass84","gbif",1836595671,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T01:49:32.487+0000","2018-05-09T01:49:32.514+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-03-08T05:32:51.000+0000",29382,2018,1,18,2018-01-18,"2018-03-08T17:56:53.000+0000","2018-05-09T01:49:55.851+0000","https://www.inaturalist.org/observations/10135292","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","duckswim2","10135292","Coordinate uncertainty increased to 29382m to protect threatened taxon","2018/01/18 3:14 PM CST","iNaturalist research-grade observations","1836595671","Observations","Texas, US","https://www.inaturalist.org/observations/10135292","5097","10135292","duckswim2","https://www.inaturalist.org/observations/10135292","iNaturalist","© duckswim2 some rights reserved","21:14:00Z","22464490","Another visit by this Sharp-shinned. Showing up nearly every day, but going away with an empty crop this day.",NA
"45","Accipiter striatus",-119.896376,37.671919,"cdround,gass84","gbif",1805382460,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:46.178+0000","2018-01-25T15:14:00.486+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-11T02:15:00.000+0000",28359,2018,1,10,2018-01-10,"2018-01-12T16:41:05.000+0000","2018-02-02T17:28:46.702+0000","https://www.inaturalist.org/observations/9435061","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Beth Pratt","9435061","Coordinate uncertainty increased to 28359m to protect threatened taxon","Wed Jan 10 2018 15:30:12 GMT-0800 (PST)","iNaturalist research-grade observations","1805382460","Observations","Mariposa County, US-CA, US","https://www.inaturalist.org/observations/9435061","5097","9435061","Beth Pratt","https://www.inaturalist.org/observations/9435061","iNaturalist","© Beth Pratt some rights reserved","23:30:12Z","20607385",NA,NA
"46","Accipiter striatus",-97.60868,30.353876,"cdround,gass84","gbif",1806342408,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:20.231+0000","2018-02-15T09:28:57.858+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-21T21:51:47.000+0000",29382,2018,1,21,2018-01-21,"2018-02-04T20:15:35.000+0000","2018-02-15T09:28:57.907+0000","https://www.inaturalist.org/observations/9553550","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Eric Carpenter","9553550","Coordinate uncertainty increased to 29382m to protect threatened taxon","2018/01/21 9:55 AM CST","iNaturalist research-grade observations","1806342408","Observations","Travis County, US-TX, US","https://www.inaturalist.org/observations/9553550","5097","9553550","Eric Carpenter","https://www.inaturalist.org/observations/9553550","iNaturalist","© Eric Carpenter some rights reserved","15:55:00Z","20963089",NA,NA
"47","Accipiter striatus",-83.035421,40.04315,"cdround,gass84","gbif",1805382433,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:46.167+0000","2018-01-25T15:14:00.237+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-11T02:09:03.000+0000",28000,2018,1,10,2018-01-10,"2018-01-14T01:58:47.000+0000","2018-02-02T17:28:45.392+0000","https://www.inaturalist.org/observations/9435027","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","lizlovesnature","9435027","Coordinate uncertainty increased to 28000m to protect threatened taxon","2018/01/10 2:08 PM EST","iNaturalist research-grade observations","1805382433","Observations","Ohio, US","https://www.inaturalist.org/observations/9435027","5097","9435027","lizlovesnature","https://www.inaturalist.org/observations/9435027","iNaturalist","© lizlovesnature some rights reserved","19:08:00Z","20607173",NA,NA
"48","Accipiter striatus",-77.245257,38.701658,"cdround,gass84","gbif",1802789192,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:37.372+0000","2018-01-11T09:19:03.941+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-09T01:36:01.000+0000",32,2018,1,7,2018-01-07,"2018-01-09T01:36:01.000+0000","2018-02-02T17:13:30.294+0000","https://www.inaturalist.org/observations/9403582","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Matthew O'Donnell","9403582",NA,"2018/01/07 5:02 PM EST","iNaturalist research-grade observations","1802789192","Observations","Laurel Hill Equestrian Center, Lorton, Fairfax County, VA","https://www.inaturalist.org/observations/9403582","5097","9403582","Matthew O'Donnell","https://www.inaturalist.org/observations/9403582","iNaturalist","by Matthew O'Donnell no rights reserved","22:02:00Z","20548651",NA,NA
"49","Accipiter striatus",-123.983566,49.189083,"cdround,gass84","gbif",1805385473,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:48.183+0000","2018-02-15T09:28:36.806+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-11T21:22:49.000+0000",179,2018,1,10,2018-01-10,"2018-02-01T16:28:17.000+0000","2018-02-15T09:28:37.031+0000","https://www.inaturalist.org/observations/9441847","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","CA","Canada","nanorca13","9441847",NA,"2018/01/10 12:14 PM PST","iNaturalist research-grade observations","1805385473","Observations","Evergreen Way, Nanaimo, BC V9S, Canada","https://www.inaturalist.org/observations/9441847","5097","9441847","nanorca13","https://www.inaturalist.org/observations/9441847","iNaturalist","© nanorca13 some rights reserved","20:14:00Z","20628585",NA,NA
"50","Accipiter striatus",-111.023577,32.261184,"cdround,gass84","gbif",1806355426,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:30.368+0000","2018-03-08T06:56:00.867+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-25T04:19:18.000+0000",119,2018,1,23,2018-01-23,"2018-02-23T06:26:27.000+0000","2018-03-08T06:56:00.924+0000","https://www.inaturalist.org/observations/9604006","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","CK Kelly","9604006",NA,"Tue Jan 23 2018 17:01:26 GMT-0700 (MST)","iNaturalist research-grade observations","1806355426","Observations","Tucson, AZ 85745, Tucson, AZ, US","https://www.inaturalist.org/observations/9604006","5097","9604006","CK Kelly","https://www.inaturalist.org/observations/9604006","iNaturalist","© CK Kelly some rights reserved","00:01:26Z","21082107","Three people with me said Sharpie we’ll see what inat’ers say",NA
